mon1,mon2,polym,polymer_class,chi_mean,chi_std,Tg_mean,Tg_std,LogP,SA_Score
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC(N=C=O)=C(C)N=C=O,*C(C)=C(C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.521,0.169,155.97,9.213,4.677,4.273119279384636
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NC=CCN=C=O,*CC=CN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.364,0.14,73.757,7.054,4.357,4.385322285681477
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NC=CCN=C=O,*C=CCN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.236,0.232,49.286,12.513,3.939,4.280466177084193
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C=C(CN=C=O)N=C=O,*C(=C)CN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.12,0.193,103.69,12.6,3.939,4.214665899318859
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C=C(CN=C=O)N=C=O,*CC(=C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.374,0.259,120.595,9.912,4.357,4.297609844482607
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC(=CN=C=O)N=C=O,*C(C)=CN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.313,0.248,102.914,10.158,4.287,4.316958816302866
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC(=CN=C=O)N=C=O,*C=C(C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,-0.018,0.215,113.85,9.825,4.287,4.271543431687482
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C=C(N=C=O)C(C)N=C=O,*C(C)C(=C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.539,0.194,97.188,14.04,4.747,4.475844311253037
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C=C(N=C=O)C(C)N=C=O,*C(=C)C(C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,1.227,0.334,79.016,10.933,4.328,4.437334527832574
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC=C(CN=C=O)N=C=O,*C(=CC)CN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.744,0.196,101.251,13.58,4.329,4.303823267722661
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC=C(CN=C=O)N=C=O,*CC(=CC)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.144,0.337,89.465,11.745,4.747,4.379098415651656
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C=C=C(CN=C=O)N=C=O,*C(=C=C)CN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.753,0.208,116.293,10.059,4.094,4.361793386065857
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C=C=C(CN=C=O)N=C=O,*CC(=C=C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.716,0.354,121.295,9.518,4.512,4.449092054704909
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC(=CCN=C=O)N=C=O,*C(C)=CCN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.546,0.206,113.35,9.088,4.329,4.28371705470491
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC(=CCN=C=O)N=C=O,*CC=C(C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.452,0.187,98.108,7.867,4.747,4.354843681923846
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=N/C=C/CN=C=O,*C/C=C/N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.364,0.14,73.757,7.054,4.357,4.385322285681477
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NCC#CCN=C=O,*CC#CCN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.564,0.13,90.492,8.498,3.847,4.3513780225831855
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,S=C=NC=CCN=C=S,*CC=CN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=S)O4)cc3)cc2)OC1=S,polyoxazolidone,0.56,0.297,75.118,10.144,4.687,4.604508258532157
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,S=C=NC=CC=CN=C=S,*C=CC=CN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=S)O4)cc3)cc2)OC1=S,polyoxazolidone,3.033,0.167,98.228,10.138,4.783,4.682535824780987
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C=CC(N=C=O)N=C=O,*C(C=C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,1.492,0.324,79.205,10.366,3.937,4.46401062373157
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CCC(N=C=O)N=C=S,*C(CC)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=S)O4)cc3)cc2)OC1=O,polyoxazolidone,2.3,0.285,90.741,9.425,4.326,4.501724256633321
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CCC(N=C=O)N=C=S,*C(CC)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=S,polyoxazolidone,0.967,0.436,77.541,9.372,4.326,4.516000875064396
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CCC=C(N=C=O)N=C=O,*C(=CCC)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,1.889,0.281,108.629,18.667,4.677,4.2884513742315375
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CCC(N=C=S)N=C=S,*C(CC)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=S)O4)cc3)cc2)OC1=S,polyoxazolidone,3.452,0.203,74.082,10.737,4.491,4.6206915072045325
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C=C=C(N=C=O)N=C=O,*C(=C=C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.284,0.208,108.609,11.113,4.052,4.332455541359987
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C/C=C/C(N=C=O)N=C=O,*C(/C=C/C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,1.17,0.362,99.946,9.007,4.328,4.499585630837112
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC=C(N=C=O)N=C=O,*C(=CC)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.64,0.317,123.733,14.085,4.287,4.272763538313528
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NC(=S)N=C=O,*C(=S)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.697,0.236,124.67,12.553,3.71,4.176397652526757
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NC=C=CN=C=O,*C=C=CN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.624,0.226,89.154,11.008,4.052,4.464223643147541
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=N/C=C\CN=C=O,*C/C=C\N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.364,0.14,73.757,7.054,4.357,4.385322285681477
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C=C(N=C=S)N=C=S,*C(=C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=S)O4)cc3)cc2)OC1=S,polyoxazolidone,0.423,0.26,104.319,9.565,4.226,4.4212202584922204
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NC#CCN=C=O,*CC#CN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.524,0.23,73.749,12.479,3.805,4.467090611473332
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NC#CCN=C=O,*C#CCN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.827,0.194,89.128,7.449,3.386,4.308508711020844
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC#CC(N=C=O)N=C=O,*C(C#CC)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.775,0.208,122.91,10.038,3.775,4.543621725511668
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,NC(N=C=O)N=C=O,*C(N)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.075,0.136,70.811,7.621,2.668,4.3486041920691765
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C=C(CCN=C=O)N=C=O,*C(=C)CCN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.479,0.208,79.492,10.148,4.329,4.223713948196034
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,C=C(CCN=C=O)N=C=O,*CCC(=C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.498,0.197,101.507,10.751,4.747,4.362737320977098
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,N=C(N=C=O)N=C=O,*C(=N)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.78,0.228,114.616,9.353,3.36,4.19413768392393
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NC#CCCN=C=O,*CCC#CN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.038,0.206,78.147,13.301,4.195,4.527121319286482
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NC#CCCN=C=O,*C#CCCN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,0.9,0.112,94.867,11.282,3.776,4.305843956649119
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC=CC(N=C=O)N=C=O,*C(C=CC)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=O,polyoxazolidone,1.17,0.362,99.946,9.007,4.328,4.499585630837112
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC(CCN=C=O)N=C=S,*C(C)CCN1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=S)O4)cc3)cc2)OC1=O,polyoxazolidone,1.375,0.206,77.061,9.658,4.789,4.473043619002794
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC(CCN=C=O)N=C=S,*CCC(C)N1CC(COc2ccc(C(C)(C)c3ccc(OCC4CN(*)C(=O)O4)cc3)cc2)OC1=S,polyoxazolidone,0.587,0.194,91.071,8.197,4.787,4.54719243557084
C1OC1C1CO1,Cc1c(N=C=O)cccc1N=C=O,*c1cccc(N2CC(C3CN(*)C(=O)O3)OC2=O)c1C,polyoxazolidone,0.889,0.186,254.359,16.058,0.78,4.770095331211119
C1OC1C1CO1,Cc1cc(-c2ccc(N=C=O)c(C)c2)ccc1N=C=O,*c1ccc(-c2ccc(N3CC(C4CN(*)C(=O)O4)OC3=O)c(C)c2)cc1C,polyoxazolidone,0.697,0.222,268.955,14.699,2.755,4.387532240546693
C1OC1C1CO1,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,*c1ccc(Cc2ccc(N3CC(C4CN(*)C(=O)O4)OC3=O)cc2)cc1,polyoxazolidone,0.521,0.163,184.824,10.965,2.062,4.265696650191121
C1OC1C1CO1,Cc1ccc(N=C=O)cc1N=C=O,*c1cc(N2CC(C3CN(*)C(=O)O3)OC2=O)ccc1C,polyoxazolidone,0.488,0.127,194.124,12.023,0.78,4.704218673386184
C1OC1C1CO1,Cc1ccc(N=C=O)cc1N=C=O,*c1ccc(C)c(N2CC(C3CN(*)C(=O)O3)OC2=O)c1,polyoxazolidone,1.109,0.356,220.08,10.361,0.78,4.798735384261517
C1OC1C1CO1,O=C=NCCCCCCN=C=O,*CCCCCCN1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.303,0.317,74.604,12.915,1.62,4.8172933019263535
C1OC1C1CO1,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,*N1CC(C2CN(C(C)(C)c3cccc(C(*)(C)C)c3)C(=O)O2)OC1=O,polyoxazolidone,1.453,0.234,119.973,10.775,2.812,4.7640400179766
C1OC1C1CO1,O=C=Nc1cccc2c(N=C=O)cccc12,*c1cccc2c(N3CC(C4CN(*)C(=O)O4)OC3=O)cccc12,polyoxazolidone,-0.032,0.129,241.065,15.877,1.625,4.495970830886926
C1OC1C1CO1,O=C=NCc1cccc(CN=C=O)c1,*Cc1cccc(CN2CC(C3CN(*)C(=O)O3)OC2=O)c1,polyoxazolidone,0.462,0.178,126.764,10.904,1.342,4.533403407145991
C1OC1C1CO1,S=C=Nc1ccc(N=C=S)cc1,*c1ccc(N2CC(C3CN(*)C(=S)O3)OC2=S)cc1,polyoxazolidone,2.307,0.13,179.003,19.116,0.801,5.252455664563717
C1OC1C1CO1,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,*C1CCC(CC2CCC(N3CC(C4CN(*)C(=O)O4)OC3=O)CC2)CC1,polyoxazolidone,1.746,0.276,85.501,11.665,3.569,4.693015930910401
C1OC1C1CO1,O=C=Nc1cccc(N=C=O)c1,*c1cccc(N2CC(C3CN(*)C(=O)O3)OC2=O)c1,polyoxazolidone,1.385,0.318,201.698,12.219,0.472,4.750596873354925
C1OC1C1CO1,O=C=NCC1CCCC(CN=C=O)C1,*CC1CCCC(CN2CC(C3CN(*)C(=O)O3)OC2=O)C1,polyoxazolidone,1.08,0.38,118.217,9.69,1.866,5.165585794952262
C1OC1C1CO1,O=C=Nc1ccc(N=C=O)cc1,*c1ccc(N2CC(C3CN(*)C(=O)O3)OC2=O)cc1,polyoxazolidone,0.209,0.187,200.999,15.658,0.472,4.750322422805476
C1OC1C1CO1,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,*CC1(C)CC(N2CC(C3CN(*)C(=O)O3)OC2=O)CC(C)(C)C1,polyoxazolidone,1.763,0.418,110.597,11.505,2.645,5.344627247863559
C1OC1C1CO1,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,*C1CC(C)(C)CC(C)(CN2CC(C3CN(*)C(=O)O3)OC2=O)C1,polyoxazolidone,2.489,0.305,121.614,15.432,2.647,5.503742987508529
C1OC1C1CO1,O=C=Nc1ccc(-c2ccc(N=C=O)c(Cl)c2)cc1Cl,*c1ccc(-c2ccc(N3CC(C4CN(*)C(=O)O4)OC3=O)c(Cl)c2)cc1Cl,polyoxazolidone,-0.041,0.251,251.667,12.477,3.445,4.420583719836634
C1OC1C1CO1,O=C=Nc1ccc(C(c2ccc(N=C=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,*c1ccc(C(c2ccc(N3CC(C4CN(*)C(=O)O4)OC3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,polyoxazolidone,1.071,0.347,200.601,13.217,3.882,4.57235126568052
C1OC1C1CO1,CC(CCCCN=C=O)C(C)(C)N=C=O,*N1CC(C2CN(CCCCC(C)C(*)(C)C)C(=O)O2)OC1=O,polyoxazolidone,1.825,0.366,84.718,12.287,2.647,4.974755840370864
C1OC1C1CO1,CC(CCCCN=C=O)C(C)(C)N=C=O,*CCCCC(C)C(C)(C)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.108,0.14,110.431,13.57,2.645,5.382956088509822
C1OC1C1CO1,S=C=NCCN=C=S,*CCN1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.759,0.136,70.614,14.173,0.39,5.853605177687445
C1OC1C1CO1,O=C=NCN=C=O,*CN1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.352,0.159,140.66,7.319,-0.401,5.384039096258158
C1OC1C1CO1,S=C=NCCCN=C=S,*CCCN1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.508,0.201,69.063,14.633,0.78,5.693106158751906
C1OC1C1CO1,S=C=NCN=C=S,*CN1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,1.552,0.223,100.322,12.932,-0.071,5.929553918021761
C1OC1C1CO1,O=C=NCCCCN=C=O,*CCCCN1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.721,0.297,90.637,14.551,0.84,5.050636547911447
C1OC1C1CO1,C=C=C(CN=C=S)N=C=S,*C(=C=C)CN1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,1.926,0.351,97.971,11.508,0.64,5.958404353248966
C1OC1C1CO1,C=C=C(CN=C=S)N=C=S,*CC(=C=C)N1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.218,0.157,99.275,15.591,1.058,6.10348378809983
C1OC1C1CO1,S=C=NCC#CCN=C=S,*CC#CCN1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,1.216,0.185,82.55,15.84,0.393,5.86066147098837
C1OC1C1CO1,O=C=NC(=O)N=C=O,*C(=O)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.908,0.196,155.912,11.122,-0.238,5.264859836981639
C1OC1C1CO1,O=C=NCCN=C=O,*CCN1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.88,0.219,95.49,9.903,0.06,5.3018485343308015
C1OC1C1CO1,CC(N=C=O)N=C=O,*C(C)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.806,0.312,120.082,11.944,-0.012,5.496768928457174
C1OC1C1CO1,O=C=NCCCN=C=O,*CCCN1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.521,0.256,90.63,13.694,0.45,5.176568024545686
C1OC1C1CO1,CC(C)(N=C=S)N=C=S,*N1CC(C2CN(C(*)(C)C)C(=S)O2)OC1=S,polyoxazolidone,3.25,0.114,86.434,12.947,0.707,5.761486780683166
C1OC1C1CO1,S=C=N/C=C/N=C=S,*C=CN1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.965,0.124,103.586,15.267,0.443,6.139584897967166
C1OC1C1CO1,S=C=NC(=S)N=C=S,*C(=S)N1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.021,0.172,151.72,15.65,0.256,5.885132108895773
C1OC1C1CO1,O=C(N=C=S)N=C=S,*C(=O)N1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,1.018,0.233,142.813,13.482,0.091,5.784344989038884
C1OC1C1CO1,O=C=NC(=O)N=C=S,*C(=O)N1CC(C2CN(*)C(=S)O2)OC1=O,polyoxazolidone,0.89,0.197,138.849,11.637,-0.073,5.4980097475362015
C1OC1C1CO1,O=C=NC(=O)N=C=S,*C(=O)N1CC(C2CN(*)C(=O)O2)OC1=S,polyoxazolidone,0.992,0.195,124.345,7.724,-0.074,5.551195078484322
C1OC1C1CO1,S=C=N/C=C\CN=C=S,*C/C=C\N1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.085,0.257,69.591,13.885,0.903,6.075345438620972
C1OC1C1CO1,S=C=N/C=C\CN=C=S,*C=CCN1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.697,0.157,21.609,21.249,0.485,5.882377189848469
C1OC1C1CO1,O=C=N/C=C/N=C=O,*C=CN1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.279,0.245,117.286,8.543,0.113,5.656395037827306
C1OC1C1CO1,CC(CN=C=O)N=C=O,*C(C)CN1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.372,0.288,103.752,12.286,0.45,5.444554663478604
C1OC1C1CO1,CC(CN=C=O)N=C=O,*CC(C)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.05,0.214,111.633,12.863,0.448,5.486078074849842
C1OC1C1CO1,O=C=N/C=C/CCN=C=O,*CC/C=C/N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.613,0.339,55.396,9.025,0.964,5.576975932526832
C1OC1C1CO1,O=C=N/C=C/CCN=C=O,*C=CCCN1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.475,0.204,44.666,16.893,0.545,5.27526824021914
C1OC1C1CO1,CC(CN=C=S)N=C=S,*C(C)CN1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,1.899,0.333,73.653,16.092,0.78,5.930774395920077
C1OC1C1CO1,CC(CN=C=S)N=C=S,*CC(C)N1CC(C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.71,0.184,76.478,12.838,0.778,5.9714369377260965
C1OC1C1CO1,CCC(CN=C=O)N=C=O,*C(CC)CN1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.096,0.364,100.168,12.401,0.84,5.455138993262342
C1OC1C1CO1,CCC(CN=C=O)N=C=O,*CC(CC)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.58,0.155,65.19,16.47,0.839,5.44279048462812
C1OC1C1CO1,CCC(N=C=O)N=C=O,*C(CC)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.227,0.274,100.11,12.187,0.378,5.500730917659207
C1OC1C1CO1,C=C(N=C=O)N=C=O,*C(=C)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.339,0.132,139.25,8.589,0.113,5.37862692106035
C1OC1C1CO1,C=CC=C(N=C=O)N=C=O,*C(=CC=C)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.433,0.191,168.072,17.648,0.669,5.45319493409669
C1OC1C1CO1,C=CC(CN=C=O)N=C=O,*C(C=C)CN1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.201,0.296,100.833,12.316,0.616,5.593193624345545
C1OC1C1CO1,C=CC(CN=C=O)N=C=O,*CC(C=C)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.492,0.144,101.652,15.434,0.615,5.688828161237225
C1OC1C1CO1,CC(C)=C(N=C=O)N=C=O,*C(=C(C)C)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.042,0.293,136.664,8.572,0.893,5.266616009449909
C1OC1C1CO1,CC(C)(N=C=O)N=C=O,*N1CC(C2CN(C(*)(C)C)C(=O)O2)OC1=O,polyoxazolidone,1.89,0.254,124.943,10.351,0.378,5.267526780683166
C1OC1C1CO1,CC(N=C=O)C(C)N=C=O,*C(C)C(C)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.313,0.315,131.452,10.811,0.839,5.585543124303325
C1OC1C1CO1,O=C=NCCCN=C=S,*CCCN1CC(C2CN(*)C(=S)O2)OC1=O,polyoxazolidone,0.254,0.212,80.677,13.478,0.615,5.389875389521137
C1OC1C1CO1,O=C=NCCCN=C=S,*CCCN1CC(C2CN(*)C(=O)O2)OC1=S,polyoxazolidone,0.306,0.207,86.89,11.671,0.615,5.479798793776455
C1OC1C1CO1,O=C=NCCCCN=C=S,*CCCCN1CC(C2CN(*)C(=S)O2)OC1=O,polyoxazolidone,0.492,0.269,84.364,12.461,1.005,5.251145470988369
C1OC1C1CO1,O=C=NCCCCN=C=S,*CCCCN1CC(C2CN(*)C(=O)O2)OC1=S,polyoxazolidone,0.098,0.194,89.446,11.409,1.005,5.33567347098837
C1OC1C1CO1,O=C=NCCN=C=S,*CCN1CC(C2CN(*)C(=S)O2)OC1=O,polyoxazolidone,0.913,0.378,83.271,10.122,0.225,5.52969958328185
C1OC1C1CO1,O=C=NCCN=C=S,*CCN1CC(C2CN(*)C(=O)O2)OC1=S,polyoxazolidone,0.652,0.288,89.117,7.796,0.225,5.625754128736396
C1OC1C1CO1,CC(CCN=C=O)N=C=O,*C(C)CCN1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.599,0.319,76.562,14.071,0.84,5.294919213042563
C1OC1C1CO1,CC(CCN=C=O)N=C=O,*CCC(C)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.76,0.277,123.4,11.705,0.839,5.413699432822782
C1OC1C1CO1,CCC(C)(N=C=O)N=C=O,*N1CC(C2CN(C(*)(C)CC)C(=O)O2)OC1=O,polyoxazolidone,2.208,0.27,124.245,9.089,0.768,5.460241760138324
C1OC1C1CO1,O=C=NC(S)N=C=O,*C(S)N1CC(C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.444,0.275,143.864,12.0,-0.145,5.663863025058248
C1OC1C1CO1,CC(C)(CN=C=O)N=C=O,*N1CC(C2CN(CC(*)(C)C)C(=O)O2)OC1=O,polyoxazolidone,2.638,0.225,112.806,7.143,0.84,5.204911201757602
